survived,sex,age,sibsp,parch,fare,embarked,embark_town,who,fare_raw,sex_encoded,embarked_encoded,pclass_1,pclass_2,pclass_3,age_scaled,fare_scaled,sibsp_scaled,parch_scaled,family_size,is_alone,age_group,title,fare_per_person,fare_band
0,male,20.435232727326003,1,1,30.561050699303355,C,Cherbourg,man,30.561050699303355,1,0,0,1,0,0.27524024904101346,0.056737764722740676,0.125,0.16666666666666666,3,0,Young Adult,Mr,10.187016899767785,Business
0,male,28.48148484132223,0,0,6.470007883749226,S,Southampton,man,6.470007883749226,1,2,0,0,1,0.38633262834729526,0.0062270903818670495,0.0,0.0,1,1,Young Adult,Mr,6.470007883749226,Budget
0,male,22.98976885675836,1,0,11.70085382553285,Q,Queenstown,man,11.70085382553285,1,1,0,0,1,0.31051002341818673,0.017194384654497137,0.125,0.0,2,0,Young Adult,Mr,5.850426912766425,Economy
0,male,19.306106281766017,0,0,12.047837403570584,S,Southampton,man,12.047837403570584,1,2,0,1,0,0.2596507122482613,0.01792189050163213,0.0,0.0,1,1,Young Adult,Mr,12.047837403570584,Economy
0,male,9.311555508594324,0,1,19.33624354618724,S,Southampton,child,19.33624354618724,1,2,0,0,1,0.1216587117791592,0.03320318454740277,0.0,0.16666666666666666,2,0,Child,Master,9.66812177309362,Business
0,male,27.836521983198278,0,0,7.65242281516353,S,Southampton,man,7.65242281516353,1,2,0,0,1,0.3774278044046629,0.0087062099448398,0.0,0.0,1,1,Young Adult,Mr,7.65242281516353,Budget
1,male,7.933914763565969,0,0,445.6219470091759,S,Southampton,child,445.6219470091759,1,2,1,0,0,0.10263800673211493,0.9269784564873683,0.0,0.0,1,1,Child,Master,445.6219470091759,Premium
0,male,30.268762512030733,0,0,39.652348516215326,S,Southampton,man,39.652348516215326,1,2,0,0,1,0.4110090772215009,0.07579910577309376,0.0,0.0,1,1,Young Adult,Mr,39.652348516215326,Premium
1,female,30.154156541083047,0,0,11.89970468971225,S,Southampton,woman,11.89970468971225,0,2,0,0,1,0.4094267442526969,0.017611306882391816,0.0,0.0,1,1,Young Adult,Mrs/Miss,11.89970468971225,Economy
1,female,8.594279007490972,1,0,25.785859289326403,Q,Queenstown,child,25.785859289326403,0,1,0,0,1,0.1117554733522339,0.04672582210691684,0.125,0.0,2,0,Child,Master,12.892929644663202,Business
0,male,24.671072921301917,0,1,15.620677799417749,S,Southampton,man,15.620677799417749,1,2,0,1,0,0.3337233239985361,0.025412914409905528,0.0,0.16666666666666666,2,0,Young Adult,Mr,7.810338899708874,Economy
0,male,18.469810321731835,0,0,23.22276214703625,S,Southampton,man,23.22276214703625,1,2,0,0,1,0.24810420504364356,0.04135188433056393,0.0,0.0,1,1,Young Adult,Mr,23.22276214703625,Business
0,male,33.46844314586853,3,0,26.008283594975527,S,Southampton,man,26.008283594975527,1,2,0,1,0,0.45518618348131584,0.04719216977622089,0.375,0.0,4,0,Young Adult,Mr,6.502070898743882,Business
0,male,28.93634720645708,0,0,31.46198432617616,S,Southampton,man,31.46198432617616,1,2,1,0,0,0.39261278731867705,0.05862671429533175,0.0,0.0,1,1,Young Adult,Mr,31.46198432617616,Business
0,female,2.747585424959574,0,1,12.0692650990041,Q,Queenstown,child,12.0692650990041,0,1,0,0,1,0.031031790828248043,0.017966817047743243,0.0,0.16666666666666666,2,0,Child,Master,6.03463254950205,Economy
0,male,30.61036510806384,0,0,71.72891846900446,S,Southampton,man,71.72891846900446,1,2,1,0,0,0.4157254898609344,0.14305269837438675,0.0,0.0,1,1,Young Adult,Mr,71.72891846900446,Premium
1,female,26.758140862067037,0,0,28.935143524022752,C,Cherbourg,woman,28.935143524022752,0,0,0,1,0,0.3625388942825134,0.053328793659600776,0.0,0.0,1,1,Young Adult,Mrs/Miss,28.935143524022752,Business
0,male,30.268762512030733,0,0,8.36829691920153,S,Southampton,man,8.36829691920153,1,2,0,0,1,0.4110090772215009,0.010207153013804097,0.0,0.0,1,1,Young Adult,Mr,8.36829691920153,Budget
0,male,31.984752795327648,0,0,6.773697092243986,S,Southampton,man,6.773697092243986,1,2,0,0,1,0.43470128083842624,0.0068638227486873295,0.0,0.0,1,1,Young Adult,Mr,6.773697092243986,Budget
0,female,18.472429355656534,0,0,13.109613325631512,S,Southampton,woman,13.109613325631512,0,2,0,0,1,0.2481403653212556,0.02014807133709078,0.0,0.0,1,1,Young Adult,Mrs/Miss,13.109613325631512,Economy
1,female,24.533244900667345,0,0,9.474670102528604,S,Southampton,woman,9.474670102528604,0,2,0,0,1,0.3318203706072627,0.012526839047753147,0.0,0.0,1,1,Young Adult,Mrs/Miss,9.474670102528604,Budget
1,female,26.88217402885084,0,0,47.86978618306996,S,Southampton,woman,47.86978618306996,0,2,0,1,0,0.36425138593896267,0.09302826106889267,0.0,0.0,1,1,Young Adult,Mrs/Miss,47.86978618306996,Premium
1,female,44.06409994038037,0,0,23.54405036615803,S,Southampton,woman,23.54405036615803,0,2,0,1,0,0.6014774886676852,0.04202551580139182,0.0,0.0,1,1,Adult,Mrs/Miss,23.54405036615803,Business
0,male,29.298363081407192,0,0,28.594815680495064,S,Southampton,man,28.594815680495064,1,2,0,1,0,0.39761104045878143,0.05261524261055859,0.0,0.0,1,1,Young Adult,Mr,28.594815680495064,Business
1,female,55.6166696005421,1,0,23.87661497736153,C,Cherbourg,woman,23.87661497736153,0,0,0,0,1,0.7609806253412786,0.042722790008341206,0.125,0.0,2,0,Adult,Mrs/Miss,11.938307488680765,Business
0,male,28.150748606595307,0,0,8.193858966895494,S,Southampton,man,8.193858966895494,1,2,0,0,1,0.3817662445554299,0.00984141630954112,0.0,0.0,1,1,Young Adult,Mr,8.193858966895494,Budget
1,female,19.08230526325352,0,1,8.944481734373836,S,Southampton,woman,8.944481734373836,0,2,0,0,1,0.2565607534344585,0.011415215436927369,0.0,0.16666666666666666,2,0,Young Adult,Mrs/Miss,4.472240867186918,Budget
0,male,7.807998503420421,1,2,9.262568916626511,S,Southampton,child,9.262568916626511,1,2,0,0,1,0.10089951572602461,0.012082135428634726,0.125,0.3333333333333333,4,0,Child,Master,2.315642229156628,Budget
1,female,26.157730365737372,0,2,46.45381334036544,S,Southampton,woman,46.45381334036544,0,2,1,0,0,0.3542491924868533,0.09005945047480782,0.0,0.3333333333333333,3,0,Young Adult,Mrs/Miss,15.484604446788481,Premium
0,male,6.822096797923145,0,1,16.0185863210385,C,Cherbourg,child,16.0185863210385,1,0,0,0,1,0.08728744333827332,0.026247192440413528,0.0,0.16666666666666666,2,0,Child,Master,8.00929316051925,Economy
0,male,32.73977311416077,0,0,48.689393624080935,S,Southampton,man,48.689393624080935,1,2,1,0,0,0.4451256377260084,0.09474669745444977,0.0,0.0,1,1,Young Adult,Mr,48.689393624080935,Premium
0,male,36.122150325219074,1,0,22.487984139046805,S,Southampton,man,22.487984139046805,1,2,0,0,1,0.49182518513817497,0.03981130624274332,0.125,0.0,2,0,Adult,Mr,11.243992069523403,Business
1,female,26.88217402885084,1,0,12.907473464686497,Q,Queenstown,woman,12.907473464686497,0,1,0,1,0,0.36425138593896267,0.01972425320826694,0.125,0.0,2,0,Young Adult,Mrs/Miss,6.453736732343248,Economy
0,male,30.268762512030733,0,0,6.487570254108199,S,Southampton,man,6.487570254108199,1,2,0,0,1,0.4110090772215009,0.00626391266376857,0.0,0.0,1,1,Young Adult,Mr,6.487570254108199,Budget
0,male,22.237145276431846,1,0,31.36594516396695,S,Southampton,man,31.36594516396695,1,2,0,1,0,0.3001187576368118,0.0584253530307547,0.125,0.0,2,0,Young Adult,Mr,15.682972581983474,Business
1,male,31.05510216779769,0,0,75.24496376234826,S,Southampton,man,75.24496376234826,1,2,1,0,0,0.4218658515388355,0.15042464238443126,0.0,0.0,1,1,Young Adult,Mr,75.24496376234826,Premium
0,male,51.57108879557594,0,0,80.63997556413949,S,Southampton,man,80.63997556413949,1,2,1,0,0,0.7051244091884517,0.16173613629824002,0.0,0.0,1,1,Adult,Mr,80.63997556413949,Premium
1,female,41.55575042211745,0,0,13.934337593697904,C,Cherbourg,woman,13.934337593697904,0,0,0,0,1,0.5668454000669719,0.021877235958325907,0.0,0.0,1,1,Adult,Mrs/Miss,13.934337593697904,Economy
0,male,25.24057092931835,0,0,3.788934436272851,C,Cherbourg,man,3.788934436272851,1,0,0,0,1,0.3415862256109132,0.0006057966576282561,0.0,0.0,1,1,Young Adult,Mr,3.788934436272851,Budget
1,female,16.523308844185976,1,2,335.46186740148806,Q,Queenstown,child,335.46186740148806,0,1,1,0,0,0.2212293970709209,0.6960104594176802,0.125,0.3333333333333333,4,0,Teen,Master,83.86546685037202,Premium
1,male,0.5,0,0,111.10728865192807,S,Southampton,child,111.10728865192807,1,2,1,0,0,0.0,0.22561566784035889,0.0,0.0,1,1,Child,Master,111.10728865192807,Premium
0,male,18.93185353060612,0,0,6.98013333893559,S,Southampton,man,6.98013333893559,1,2,0,0,1,0.254483507940065,0.007296648928468125,0.0,0.0,1,1,Young Adult,Mr,6.98013333893559,Budget
1,female,26.04417665641228,2,2,480.4495384871446,C,Cherbourg,woman,512.0,0,0,1,0,0,0.35268138780347347,1.0,0.25,0.3333333333333333,5,0,Young Adult,Mrs/Miss,96.08990769742891,Premium
1,female,27.762918571125304,0,0,15.077490214872691,S,Southampton,woman,15.077490214872691,0,2,0,0,1,0.37641158243493067,0.024274035889825574,0.0,0.0,1,1,Young Adult,Mrs/Miss,15.077490214872691,Economy
0,male,27.16240246070773,0,0,4.114179292093723,S,Southampton,man,4.114179292093723,1,2,0,0,1,0.36812042245474597,0.0012877238419013101,0.0,0.0,1,1,Young Adult,Mr,4.114179292093723,Budget
0,male,30.07592636142276,0,0,26.24744788377798,S,Southampton,man,26.24744788377798,1,2,1,0,0,0.4083466417815225,0.04769361546282554,0.0,0.0,1,1,Young Adult,Mr,26.24744788377798,Business
1,female,25.8520162546869,1,0,233.33191564184412,S,Southampton,woman,233.33191564184412,0,2,1,0,0,0.35002828224156973,0.481878893039413,0.125,0.0,2,0,Young Adult,Mrs/Miss,116.66595782092206,Premium
0,male,19.899963868471563,1,1,9.269410323208923,S,Southampton,man,9.269410323208923,1,2,0,0,1,0.2678499398316784,0.012096479517537954,0.125,0.16666666666666666,3,0,Young Adult,Mr,3.089803441069641,Budget
1,female,31.361165407534187,0,0,11.695563878524055,C,Cherbourg,woman,11.695563878524055,0,0,0,1,0,0.4260915821074032,0.01718329344550766,0.0,0.0,1,1,Young Adult,Mrs/Miss,11.695563878524055,Economy
1,female,35.187169093971725,0,0,12.55683466952742,C,Cherbourg,woman,12.55683466952742,0,0,0,1,0,0.47891615766620366,0.018989083621414455,0.0,0.0,1,1,Adult,Mrs/Miss,12.55683466952742,Economy
1,female,13.734412915800156,0,0,18.6259373997081,S,Southampton,child,18.6259373997081,0,2,0,0,1,0.1827238817163808,0.03171391558043366,0.0,0.0,1,1,Teen,Master,18.6259373997081,Business
0,male,48.753053316447776,1,0,24.7036673551333,S,Southampton,man,24.7036673551333,1,2,0,0,1,0.6662165721097075,0.04445683587909544,0.125,0.0,2,0,Adult,Mr,12.35183367756665,Business
1,female,27.619766148020336,0,2,15.562770376541163,S,Southampton,woman,15.562770376541163,0,2,0,0,1,0.37443511649018013,0.02529150235642024,0.0,0.3333333333333333,3,0,Young Adult,Mrs/Miss,5.187590125513721,Economy
0,male,29.263894721227867,0,0,5.336764373323286,C,Cherbourg,man,5.336764373323286,1,0,0,0,1,0.39713514533533056,0.0038510664653317265,0.0,0.0,1,1,Young Adult,Mr,5.336764373323286,Budget
0,male,26.577726811301005,2,0,31.584565692591028,S,Southampton,man,31.584565692591028,1,2,0,1,0,0.3600479673421284,0.05888372548105108,0.25,0.0,3,0,Young Adult,Mr,10.52818856419701,Business
0,male,28.93634720645708,0,0,55.03905890690444,S,Southampton,man,55.03905890690444,1,2,1,0,0,0.39261278731867705,0.10805977309545839,0.0,0.0,1,1,Young Adult,Mr,55.03905890690444,Premium
0,male,42.34391287478543,0,0,18.815756607447423,S,Southampton,man,18.815756607447423,1,2,0,0,1,0.5777273412373778,0.032111901514839676,0.0,0.0,1,1,Adult,Mr,18.815756607447423,Business
1,female,33.01973831282554,0,2,50.47975579116963,S,Southampton,woman,50.47975579116963,0,2,0,0,1,0.4489910398538542,0.0985004743692312,0.0,0.3333333333333333,3,0,Young Adult,Mrs/Miss,16.82658526372321,Premium
1,female,20.42587675503387,3,0,12.284393204058134,S,Southampton,woman,12.284393204058134,0,2,0,1,0,0.27511107371715693,0.01841786708070146,0.375,0.0,4,0,Young Adult,Mrs/Miss,3.0710983010145334,Economy
1,female,34.06104935288542,0,0,14.08458930999558,C,Cherbourg,woman,14.08458930999558,0,0,0,0,1,0.4633681336111982,0.022192262400691835,0.0,0.0,1,1,Young Adult,Mrs/Miss,14.08458930999558,Economy
0,male,12.987833097510734,0,0,170.49008454655086,S,Southampton,child,170.49008454655086,1,2,1,0,0,0.17241606048722086,0.3501210737643933,0.0,0.0,1,1,Teen,Master,170.49008454655086,Premium
0,male,30.519835880871323,0,1,11.918025191688464,S,Southampton,man,11.918025191688464,1,2,0,0,1,0.4144755778394006,0.01764971870690962,0.0,0.16666666666666666,2,0,Young Adult,Mr,5.959012595844232,Economy
0,male,28.53478013097755,0,0,21.09576076929449,S,Southampton,man,21.09576076929449,1,2,1,0,0,0.38706846168308245,0.036892290167859665,0.0,0.0,1,1,Young Adult,Mr,21.09576076929449,Business
1,female,26.08636399818445,0,1,12.315127090328136,S,Southampton,woman,12.315127090328136,0,2,0,0,1,0.3532638567725883,0.018482305525002064,0.0,0.16666666666666666,2,0,Young Adult,Mrs/Miss,6.157563545164068,Economy
0,male,27.20047483985497,0,0,256.9455364156887,C,Cherbourg,man,256.9455364156887,1,0,1,0,0,0.36864607727209386,0.5313885767026902,0.0,0.0,1,1,Young Adult,Mr,256.9455364156887,Premium
1,female,2.654113363033052,8,2,87.4252020565941,S,Southampton,child,87.4252020565941,0,2,1,0,0,0.02974124790081245,0.1759624347741269,1.0,0.3333333333333333,11,0,Child,Master,7.947745641508555,Premium
0,male,21.31785129162654,0,0,195.412971469502,C,Cherbourg,man,195.412971469502,1,0,1,0,0,0.28742631964119786,0.40237584059361603,0.0,0.0,1,1,Young Adult,Mr,195.412971469502,Premium
0,male,30.299828615975606,0,0,20.30677608287708,S,Southampton,man,20.30677608287708,1,2,0,0,1,0.41143799833335726,0.035238059221499966,0.0,0.0,1,1,Young Adult,Mr,20.30677608287708,Business
1,female,27.762918571125304,0,0,7.058211821941797,S,Southampton,woman,7.058211821941797,0,2,0,0,1,0.37641158243493067,0.007460352793774019,0.0,0.0,1,1,Young Adult,Mrs/Miss,7.058211821941797,Budget
0,male,14.612548027036588,0,0,9.292599041893409,S,Southampton,child,9.292599041893409,1,2,0,0,1,0.19484805051913917,0.012145098326894678,0.0,0.0,1,1,Teen,Master,9.292599041893409,Budget
1,female,46.71990977210581,1,2,6.614426558247709,S,Southampton,woman,6.614426558247709,0,2,0,0,1,0.6381455210648034,0.006529886931280999,0.125,0.3333333333333333,4,0,Adult,Mrs/Miss,1.6536066395619273,Budget
1,female,16.873552124996987,0,1,14.847844723531583,S,Southampton,child,14.847844723531583,0,2,0,1,0,0.2260651092571761,0.023792547864762106,0.0,0.16666666666666666,2,0,Teen,Master,7.423922361765792,Economy
0,male,42.57240080737432,0,0,13.585580894623948,C,Cherbourg,man,13.585580894623948,1,0,0,1,0,0.5808820109785756,0.021146012483028727,0.0,0.0,1,1,Adult,Mr,13.585580894623948,Economy
0,male,34.980721066203586,0,0,7.097417057738304,S,Southampton,man,7.097417057738304,1,2,0,0,1,0.47606578680000156,0.007542552759667398,0.0,0.0,1,1,Young Adult,Mr,7.097417057738304,Budget
0,male,19.95281766218676,0,0,179.75927147811433,S,Southampton,man,179.75927147811433,1,2,1,0,0,0.2685796775550305,0.36955538742567656,0.0,0.0,1,1,Young Adult,Mr,179.75927147811433,Premium
1,female,53.85435249653317,0,0,7.033706326037741,C,Cherbourg,woman,7.033706326037741,0,0,0,0,1,0.7366488001134865,0.0074089731531064,0.0,0.0,1,1,Adult,Mrs/Miss,7.033706326037741,Budget
0,male,12.28908435540928,0,0,33.174706776438846,Q,Queenstown,child,33.174706776438846,1,1,1,0,0,0.1627686297085737,0.0622177072873689,0.0,0.0,1,1,Teen,Master,33.174706776438846,Business
0,male,30.268762512030733,1,0,9.009492536647665,S,Southampton,man,9.009492536647665,1,2,0,0,1,0.4110090772215009,0.011551520846677925,0.125,0.0,2,0,Young Adult,Mr,4.504746268323832,Budget
0,male,28.93634720645708,2,0,52.82104009494413,Q,Queenstown,man,52.82104009494413,1,1,1,0,0,0.39261278731867705,0.10340934651365324,0.25,0.0,3,0,Young Adult,Mr,17.607013364981377,Premium
0,female,19.611317072926973,0,0,26.754358053553016,S,Southampton,woman,26.754358053553016,0,2,0,0,1,0.26386467329492597,0.04875643265598799,0.0,0.0,1,1,Young Adult,Mrs/Miss,26.754358053553016,Business
0,male,48.4945142009006,2,0,20.459390889494337,S,Southampton,man,20.459390889494337,1,2,0,0,1,0.6626469939902354,0.03555804025576482,0.25,0.0,3,0,Adult,Mr,6.819796963164779,Business
1,female,25.49934879561466,0,0,14.63887603267685,C,Cherbourg,woman,14.63887603267685,0,0,0,0,1,0.34515910009599843,0.023354412016014733,0.0,0.0,1,1,Young Adult,Mrs/Miss,14.63887603267685,Economy
1,female,26.157730365737372,0,0,12.713461730535313,S,Southampton,woman,12.713461730535313,0,2,1,0,0,0.3542491924868533,0.019317476980394745,0.0,0.0,1,1,Young Adult,Mrs/Miss,12.713461730535313,Economy
0,male,32.644505742797094,0,3,5.95883610425184,S,Southampton,man,5.95883610425184,1,2,0,0,1,0.4438103074573189,0.005155338051172293,0.0,0.5,4,0,Young Adult,Mr,1.48970902606296,Budget
0,male,30.268762512030733,0,0,39.09979909228229,S,Southampton,man,39.09979909228229,1,2,0,0,1,0.4110090772215009,0.07464059867885128,0.0,0.0,1,1,Young Adult,Mr,39.09979909228229,Premium
0,female,40.35131582423695,0,0,7.722948254230192,C,Cherbourg,woman,7.722948254230192,0,0,0,0,1,0.5502161044270053,0.008854077661182212,0.0,0.0,1,1,Adult,Mrs/Miss,7.722948254230192,Budget
0,male,40.10884208773098,0,0,18.14124015687371,C,Cherbourg,man,18.14124015687371,1,0,0,0,1,0.5468683365561879,0.030697671295195815,0.0,0.0,1,1,Adult,Mr,18.14124015687371,Economy
1,female,4.520552374665471,0,1,23.005638626895863,S,Southampton,child,23.005638626895863,0,2,0,0,1,0.05551065553242717,0.040896650594875475,0.0,0.16666666666666666,2,0,Child,Master,11.502819313447931,Business
0,male,30.268762512030733,0,0,8.730579097612335,S,Southampton,man,8.730579097612335,1,2,0,0,1,0.4110090772215009,0.010966734791700228,0.0,0.0,1,1,Young Adult,Mr,8.730579097612335,Budget
0,male,5.725112167500559,0,0,22.710049059832613,S,Southampton,child,22.710049059832613,1,2,0,0,1,0.07214167970453338,0.040276900404947955,0.0,0.0,1,1,Child,Master,22.710049059832613,Business
1,female,43.4556468607832,1,0,19.26958453512833,S,Southampton,woman,19.26958453512833,0,2,0,0,1,0.5930767451474684,0.033063423407743535,0.125,0.0,2,0,Adult,Mrs/Miss,9.634792267564166,Business
0,male,44.77387191558617,0,0,34.356055839713854,S,Southampton,man,34.356055839713854,1,2,0,0,1,0.6112771141794653,0.06469459208952674,0.0,0.0,1,1,Adult,Mr,34.356055839713854,Business
0,male,13.726469976987223,0,0,43.64266685936198,C,Cherbourg,child,43.64266685936198,1,0,1,0,0,0.18261421575527104,0.08416543810209381,0.0,0.0,1,1,Teen,Master,43.64266685936198,Premium
0,male,23.24859996863581,0,1,15.560826716732269,S,Southampton,man,15.560826716732269,1,2,0,1,0,0.31408363305029596,0.02528742716679943,0.0,0.16666666666666666,2,0,Young Adult,Mr,7.780413358366134,Economy
0,male,13.5201346411969,0,1,8.99533533383099,S,Southampton,child,8.99533533383099,1,2,0,0,1,0.1797654007960635,0.011521838036077918,0.0,0.16666666666666666,2,0,Teen,Master,4.497667666915495,Budget
0,male,25.991105575957704,1,0,13.808883618478498,S,Southampton,man,13.808883618478498,1,2,0,0,1,0.3519486500621593,0.021614201894769963,0.125,0.0,2,0,Young Adult,Mr,6.904441809239249,Economy
0,male,24.68752002139962,0,0,12.615517908834413,S,Southampton,man,12.615517908834413,1,2,0,0,1,0.333950404564327,0.019112122296518604,0.0,0.0,1,1,Young Adult,Mr,12.615517908834413,Economy
1,female,39.91524745177076,0,2,9.620894678105431,Q,Queenstown,woman,9.620894678105431,0,1,0,0,1,0.5441954289185633,0.012833421953862337,0.0,0.3333333333333333,3,0,Adult,Mrs/Miss,3.2069648927018104,Budget
0,male,47.34432244567452,1,0,15.752197455298214,S,Southampton,man,15.752197455298214,1,2,0,1,0,0.6467666142884525,0.025688666130512364,0.125,0.0,2,0,Adult,Mr,7.876098727649107,Economy
1,female,48.53957335105939,0,1,42.3571774598325,S,Southampton,woman,42.3571774598325,0,2,1,0,0,0.6632691132241023,0.08147020664509949,0.0,0.16666666666666666,2,0,Adult,Mrs/Miss,21.17858872991625,Premium
0,male,30.268762512030733,0,0,39.78168726563619,S,Southampton,man,39.78168726563619,1,2,0,0,1,0.4110090772215009,0.07607028487902417,0.0,0.0,1,1,Young Adult,Mr,39.78168726563619,Premium
1,female,26.88217402885084,0,2,73.0,S,Southampton,woman,73.0,0,2,0,1,0,0.36425138593896267,0.14571772146053405,0.0,0.3333333333333333,3,0,Young Adult,Mrs/Miss,24.333333333333332,Premium
0,male,5.431865308906698,1,0,17.55750179755572,S,Southampton,child,17.55750179755572,1,2,0,0,1,0.06809290136851563,0.029473771674347927,0.125,0.0,2,0,Child,Master,8.77875089877786,Economy
1,female,17.717819069053355,0,2,135.56327840958738,S,Southampton,child,135.56327840958738,0,2,1,0,0,0.23772166963535735,0.2768915110568808,0.0,0.3333333333333333,3,0,Teen,Master,45.18775946986246,Premium
0,male,42.507922863364406,0,0,15.459566488664862,S,Southampton,man,15.459566488664862,1,2,0,0,1,0.5799917818245104,0.025075119113438904,0.0,0.0,1,1,Adult,Mr,15.459566488664862,Economy
0,male,51.61815952967524,0,0,21.30623131904572,S,Southampton,man,21.30623131904572,1,2,0,0,1,0.7057743018058714,0.037333574900871115,0.0,0.0,1,1,Adult,Mr,21.30623131904572,Business
0,male,11.719115793681093,0,2,15.444056066600291,S,Southampton,child,15.444056066600291,1,2,0,0,1,0.15489923129113886,0.02504259906506278,0.0,0.3333333333333333,3,0,Child,Master,5.148018688866764,Economy
0,male,20.70550037185948,0,0,10.09856867247459,S,Southampton,man,10.09856867247459,1,2,0,0,1,0.2789717597189477,0.013834940889983573,0.0,0.0,1,1,Young Adult,Mr,10.09856867247459,Budget
0,male,28.630319402575022,0,0,39.60664751607659,Q,Queenstown,man,39.60664751607659,1,1,0,1,0,0.38838754600315867,0.07570328641181773,0.0,0.0,1,1,Young Adult,Mr,39.60664751607659,Premium
0,male,30.268762512030733,0,0,10.492028798764068,S,Southampton,man,10.492028798764068,1,2,0,0,1,0.4110090772215009,0.01465989215744367,0.0,0.0,1,1,Young Adult,Mr,10.492028798764068,Budget
1,female,17.665550721096956,2,1,14.709266919778573,S,Southampton,child,14.709266919778573,0,2,0,0,1,0.23700001499980541,0.02350199762292191,0.25,0.16666666666666666,4,0,Teen,Master,3.677316729944643,Economy
0,male,28.93634720645708,1,2,136.83282977433726,S,Southampton,man,136.83282977433726,1,2,1,0,0,0.39261278731867705,0.27955332590793786,0.125,0.3333333333333333,4,0,Young Adult,Mr,34.208207443584314,Premium
0,male,30.268762512030733,0,0,14.711113225276964,S,Southampton,man,14.711113225276964,1,2,0,0,1,0.4110090772215009,0.023505868693862134,0.0,0.0,1,1,Young Adult,Mr,14.711113225276964,Economy
0,male,28.79766820770409,1,1,15.855082005917772,C,Cherbourg,man,15.855082005917772,1,0,0,0,1,0.3906980847076957,0.025904379832523486,0.125,0.16666666666666666,3,0,Young Adult,Mr,5.285027335305924,Economy
1,female,36.647979472051794,0,0,20.083682285475568,S,Southampton,woman,20.083682285475568,0,2,0,0,1,0.49908516285234916,0.03477030785704923,0.0,0.0,1,1,Adult,Mrs/Miss,20.083682285475568,Business
0,male,29.08991177735313,0,0,26.302841661254096,S,Southampton,man,26.302841661254096,1,2,0,0,1,0.39473301091051743,0.04780975726191779,0.0,0.0,1,1,Young Adult,Mr,26.302841661254096,Business
0,male,22.89059753262804,0,0,12.766243376579418,S,Southampton,man,12.766243376579418,1,2,0,0,1,0.3091407923525297,0.019428142033581557,0.0,0.0,1,1,Young Adult,Mr,12.766243376579418,Economy
0,male,27.46546274503837,1,0,13.395512308443124,S,Southampton,man,13.395512308443124,1,2,0,1,0,0.37230469204791033,0.02074750368735254,0.125,0.0,2,0,Young Adult,Mr,6.697756154221562,Economy
0,female,27.762918571125304,1,0,9.903988372376524,C,Cherbourg,woman,9.903988372376524,0,0,0,0,1,0.37641158243493067,0.013426972573848363,0.125,0.0,2,0,Young Adult,Mrs/Miss,4.951994186188262,Budget
1,female,27.762918571125304,0,3,12.508864343274428,S,Southampton,woman,12.508864343274428,0,2,0,0,1,0.37641158243493067,0.018888506259697846,0.0,0.5,4,0,Young Adult,Mrs/Miss,3.127216085818607,Economy
0,male,25.376855122660565,2,0,98.80600059727207,S,Southampton,man,98.80600059727207,1,2,1,0,0,0.3434678638054073,0.1998240755187163,0.25,0.0,3,0,Young Adult,Mr,32.935333532424025,Premium
1,female,51.38106038706604,0,0,54.00144631432832,S,Southampton,woman,54.00144631432832,0,2,1,0,0,0.7025007394676845,0.10588425449475408,0.0,0.0,1,1,Adult,Mrs/Miss,54.00144631432832,Premium
1,female,36.85287227117734,1,2,46.26064584131392,C,Cherbourg,woman,46.26064584131392,0,0,0,1,0,0.50191406110648,0.08965444431909533,0.125,0.3333333333333333,4,0,Adult,Mrs/Miss,11.56516146032848,Premium
0,male,30.268762512030733,3,0,15.314677782887127,S,Southampton,man,15.314677782887127,1,2,0,0,1,0.4110090772215009,0.024771337069247577,0.375,0.0,4,0,Young Adult,Mr,3.828669445721782,Economy
1,female,38.7573616631503,0,1,27.64143396214992,C,Cherbourg,woman,27.64143396214992,0,0,0,0,1,0.528208819823998,0.05061632733459625,0.0,0.16666666666666666,2,0,Adult,Mrs/Miss,13.82071698107496,Business
1,male,24.32652714341586,1,0,133.0022698204602,S,Southampton,man,133.0022698204602,1,2,1,0,0,0.3289662756606255,0.2715219522619388,0.125,0.0,2,0,Young Adult,Mr,66.5011349102301,Premium
0,male,45.423744926212976,0,1,17.191673341181467,C,Cherbourg,man,17.191673341181467,1,0,0,0,1,0.6202497312407533,0.028706754564876272,0.0,0.16666666666666666,2,0,Adult,Mr,8.595836670590733,Economy
0,male,34.17499069077331,0,0,38.13540997951546,S,Southampton,man,38.13540997951546,1,2,0,1,0,0.4649412901750211,0.07261860466282641,0.0,0.0,1,1,Young Adult,Mr,38.13540997951546,Business
0,male,27.497769983940795,0,2,10.908560847133716,C,Cherbourg,man,10.908560847133716,1,0,0,0,1,0.37275074916713036,0.015533217351741714,0.0,0.3333333333333333,3,0,Young Adult,Mr,3.6361869490445717,Budget
0,male,35.26803696134389,0,0,7.665153723067357,S,Southampton,man,7.665153723067357,1,2,0,0,1,0.4800326779626745,0.008732902302996195,0.0,0.0,1,1,Adult,Mr,7.665153723067357,Budget
1,female,7.007733871041012,2,0,33.09432866285408,C,Cherbourg,child,33.09432866285408,0,0,0,0,1,0.08985048310485547,0.06204918188352907,0.25,0.0,3,0,Child,Master,11.031442887618027,Business
0,male,13.225255435262726,0,0,9.725000840727722,S,Southampton,child,9.725000840727722,1,2,0,0,1,0.1756940850914274,0.01305169695828421,0.0,0.0,1,1,Teen,Master,9.725000840727722,Budget
